date,symbol,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,open_interest,optionid,am_settlement,contract_size,expiry_indicator,ticker,exercise_style,close,price,IV,time_to_maturity,moneyness
2023-02-28,SPXW 230303P3850000,2023-03-03,2023-02-28,P,3850000,1.2,1.25,3845,7956,151914891,0,100,w,SPX,E,3970150.0,1.225,9.40129953287521,3,0.9697366598239361
2023-02-28,SPXW 230303P3855000,2023-03-03,2023-02-28,P,3855000,1.35,1.45,311,515,152354905,0,100,w,SPX,E,3970150.0,1.4,9.107382778295843,3,0.9709960580834477
2023-02-28,SPXW 230303P3860000,2023-03-03,2023-02-28,P,3860000,1.55,1.65,1075,1122,151914892,0,100,w,SPX,E,3970150.0,1.6,8.80912882243377,3,0.9722554563429593
2023-02-28,SPXW 230303P3865000,2023-03-03,2023-02-28,P,3865000,1.8,1.9,473,540,152354906,0,100,w,SPX,E,3970150.0,1.85,8.513005633069955,3,0.9735148546024709
2023-02-28,SPXW 230303P3870000,2023-03-03,2023-02-28,P,3870000,2.05,2.15,1790,828,151914893,0,100,w,SPX,E,3970150.0,2.0999999999999996,8.201504971631561,3,0.9747742528619825
2023-02-28,SPXW 230303P3875000,2023-03-03,2023-02-28,P,3875000,2.4,2.5,806,2274,151914894,0,100,w,SPX,E,3970150.0,2.45,7.900315883697696,3,0.9760336511214941
2023-02-28,SPXW 230303P3880000,2023-03-03,2023-02-28,P,3880000,2.7,2.85,668,2165,151914895,0,100,w,SPX,E,3970150.0,2.7750000000000004,7.577292085904803,3,0.9772930493810058
2023-02-28,SPXW 230303P3885000,2023-03-03,2023-02-28,P,3885000,3.1,3.3,401,1431,152346310,0,100,w,SPX,E,3970150.0,3.2,7.2584511410097,3,0.9785524476405174
2023-02-28,SPXW 230303P3890000,2023-03-03,2023-02-28,P,3890000,3.6,3.7,695,894,151914896,0,100,w,SPX,E,3970150.0,3.6500000000000004,6.927780303240548,3,0.979811845900029
2023-02-28,SPXW 230303P3895000,2023-03-03,2023-02-28,P,3895000,4.1,4.2,424,641,152346311,0,100,w,SPX,E,3970150.0,4.15,6.589254196946621,3,0.9810712441595406
2023-02-28,SPXW 230303P3900000,2023-03-03,2023-02-28,P,3900000,4.6,4.8,4219,8420,151914897,0,100,w,SPX,E,3970150.0,4.699999999999999,6.242253156425899,3,0.9823306424190522
2023-02-28,SPXW 230303P3905000,2023-03-03,2023-02-28,P,3905000,5.2,5.4,239,490,152346312,0,100,w,SPX,E,3970150.0,5.300000000000001,5.8863459182076605,3,0.9835900406785638
2023-02-28,SPXW 230303P3910000,2023-03-03,2023-02-28,P,3910000,5.9,6.1,1211,849,151914898,0,100,w,SPX,E,3970150.0,6.0,5.525059621608886,3,0.9848494389380754
2023-02-28,SPXW 230303P3915000,2023-03-03,2023-02-28,P,3915000,6.6,6.9,617,465,152346313,0,100,w,SPX,E,3970150.0,6.75,5.153146978480296,3,0.986108837197587
2023-02-28,SPXW 230303P3920000,2023-03-03,2023-02-28,P,3920000,7.5,7.8,1420,1527,151914899,0,100,w,SPX,E,3970150.0,7.65,4.776106204935807,3,0.9873682354570986
2023-02-28,SPXW 230303P3925000,2023-03-03,2023-02-28,P,3925000,8.5,8.7,1998,4960,151914900,0,100,w,SPX,E,3970150.0,8.6,4.386544926539778,3,0.9886276337166102
2023-02-28,SPXW 230303P3930000,2023-03-03,2023-02-28,P,3930000,9.5,9.8,427,1189,151914901,0,100,w,SPX,E,3970150.0,9.65,3.986487332948965,3,0.9898870319761218
2023-02-28,SPXW 230303P3935000,2023-03-03,2023-02-28,P,3935000,10.6,10.9,310,1908,152346314,0,100,w,SPX,E,3970150.0,10.75,3.573140489290341,3,0.9911464302356334
2023-02-28,SPXW 230303P3940000,2023-03-03,2023-02-28,P,3940000,11.8,12.2,1258,2154,151914902,0,100,w,SPX,E,3970150.0,12.0,3.148788161002785,3,0.992405828495145
2023-02-28,SPXW 230303P3945000,2023-03-03,2023-02-28,P,3945000,13.3,13.5,361,458,152346315,0,100,w,SPX,E,3970150.0,13.4,2.7110593750611076,3,0.9936652267546566
2023-02-28,SPXW 230303P3950000,2023-03-03,2023-02-28,P,3950000,14.7,15.0,5155,7311,151914903,0,100,w,SPX,E,3970150.0,14.85,2.255530269235209,3,0.9949246250141682
2023-02-28,SPXW 230303P3955000,2023-03-03,2023-02-28,P,3955000,16.3,16.6,399,446,152346316,0,100,w,SPX,E,3970150.0,16.450000000000003,1.781059395812079,3,0.9961840232736798
2023-02-28,SPXW 230303P3960000,2023-03-03,2023-02-28,P,3960000,18.0,18.3,732,1476,151914904,0,100,w,SPX,E,3970150.0,18.15,1.2811142449177668,3,0.9974434215331914
2023-02-28,SPXW 230303P3965000,2023-03-03,2023-02-28,P,3965000,19.9,20.2,522,516,152346317,0,100,w,SPX,E,3970150.0,20.049999999999997,0.7439688260722556,3,0.998702819792703
2023-02-28,SPXW 230303P3970000,2023-03-03,2023-02-28,P,3970000,21.9,22.2,1014,1025,151914905,0,100,w,SPX,E,3970150.0,22.049999999999997,0.10996737484958916,3,0.9999622180522146
2023-02-28,SPXW 230306C3975000,2023-03-06,2023-02-28,C,3975000,33.0,33.9,86,395,152297870,0,100,w,SPX,E,3970150.0,33.45,0.4582008582939547,6,1.0012216163117262
2023-02-28,SPXW 230306C3980000,2023-03-06,2023-02-28,C,3980000,30.3,31.2,270,350,152297871,0,100,w,SPX,E,3970150.0,30.75,0.869809544919139,6,1.002481014571238
2023-02-28,SPXW 230306C3985000,2023-03-06,2023-02-28,C,3985000,27.3,28.6,232,130,152354924,0,100,w,SPX,E,3970150.0,27.950000000000003,1.244714849048829,6,1.0037404128307494
2023-02-28,SPXW 230306C3990000,2023-03-06,2023-02-28,C,3990000,25.3,26.1,230,160,152297872,0,100,w,SPX,E,3970150.0,25.700000000000003,1.5999060834227827,6,1.0049998110902612
2023-02-28,SPXW 230306C3995000,2023-03-06,2023-02-28,C,3995000,22.6,23.7,76,124,152354925,0,100,w,SPX,E,3970150.0,23.15,1.9347471106533867,6,1.0062592093497726
2023-02-28,SPXW 230306C4000000,2023-03-06,2023-02-28,C,4000000,20.8,21.7,1090,3494,152297873,0,100,w,SPX,E,3970150.0,21.25,2.2607483463429037,6,1.0075186076092844
2023-02-28,SPXW 230306C4005000,2023-03-06,2023-02-28,C,4005000,18.8,19.5,110,874,152354926,0,100,w,SPX,E,3970150.0,19.15,2.57099900485746,6,1.0087780058687958
2023-02-28,SPXW 230306C4010000,2023-03-06,2023-02-28,C,4010000,16.6,17.5,237,242,152297874,0,100,w,SPX,E,3970150.0,17.05,2.8676078010843864,6,1.0100374041283076
2023-02-28,SPXW 230306C4015000,2023-03-06,2023-02-28,C,4015000,14.9,15.7,119,202,152354927,0,100,w,SPX,E,3970150.0,15.3,3.1573082319611347,6,1.011296802387819
2023-02-28,SPXW 230306C4020000,2023-03-06,2023-02-28,C,4020000,13.4,14.1,249,217,152297875,0,100,w,SPX,E,3970150.0,13.75,3.4393072869885235,6,1.0125562006473308
2023-02-28,SPXW 230306C4025000,2023-03-06,2023-02-28,C,4025000,11.6,12.5,2566,2164,152297876,0,100,w,SPX,E,3970150.0,12.05,3.7051483319165213,6,1.0138155989068423
2023-02-28,SPXW 230306C4030000,2023-03-06,2023-02-28,C,4030000,10.6,10.9,302,157,152297877,0,100,w,SPX,E,3970150.0,10.75,3.9698597606346695,6,1.015074997166354
2023-02-28,SPXW 230306C4035000,2023-03-06,2023-02-28,C,4035000,9.3,9.5,151,87,152354928,0,100,w,SPX,E,3970150.0,9.4,4.220603726964291,6,1.0163343954258655
2023-02-28,SPXW 230306C4040000,2023-03-06,2023-02-28,C,4040000,8.2,8.5,524,502,152297878,0,100,w,SPX,E,3970150.0,8.35,4.47084571284214,6,1.0175937936853772
2023-02-28,SPXW 230306C4045000,2023-03-06,2023-02-28,C,4045000,7.1,7.4,204,282,152354929,0,100,w,SPX,E,3970150.0,7.25,4.706373459077231,6,1.0188531919448887
2023-02-28,SPXW 230306C4050000,2023-03-06,2023-02-28,C,4050000,6.2,6.5,587,4770,152297879,0,100,w,SPX,E,3970150.0,6.35,4.9395618662810294,6,1.0201125902044004
2023-02-28,SPXW 230306C4055000,2023-03-06,2023-02-28,C,4055000,5.3,5.6,865,710,152354930,0,100,w,SPX,E,3970150.0,5.449999999999999,5.159150004724039,6,1.0213719884639119
2023-02-28,SPXW 230306C4060000,2023-03-06,2023-02-28,C,4060000,4.6,4.8,675,457,152297880,0,100,w,SPX,E,3970150.0,4.699999999999999,5.375417263620767,6,1.0226313867234236
2023-02-28,SPXW 230306C4065000,2023-03-06,2023-02-28,C,4065000,3.9,4.1,133,149,152354931,0,100,w,SPX,E,3970150.0,4.0,5.58122717547896,6,1.023890784982935
2023-02-28,SPXW 230306C4070000,2023-03-06,2023-02-28,C,4070000,3.4,3.6,231,647,152297881,0,100,w,SPX,E,3970150.0,3.5,5.793966927292512,6,1.0251501832424468
2023-02-28,SPXW 230306C4075000,2023-03-06,2023-02-28,C,4075000,2.9,3.1,730,1466,152297882,0,100,w,SPX,E,3970150.0,3.0,5.993609183047331,6,1.0264095815019583
2023-02-28,SPXW 230306C4080000,2023-03-06,2023-02-28,C,4080000,2.45,2.6,203,1405,152297883,0,100,w,SPX,E,3970150.0,2.5250000000000004,6.181161755727033,6,1.02766897976147
2023-02-28,SPXW 230306C4085000,2023-03-06,2023-02-28,C,4085000,2.1,2.2,107,668,152354932,0,100,w,SPX,E,3970150.0,2.1500000000000004,6.369599497194284,6,1.0289283780209815
2023-02-28,SPXW 230306C4090000,2023-03-06,2023-02-28,C,4090000,1.75,1.9,601,292,152297884,0,100,w,SPX,E,3970150.0,1.825,6.552814703580204,6,1.0301877762804932
2023-02-28,SPXW 230306C4095000,2023-03-06,2023-02-28,C,4095000,1.5,1.6,153,159,152354933,0,100,w,SPX,E,3970150.0,1.55,6.732580143181936,6,1.031447174540005
2023-02-28,SPXW 230306C4100000,2023-03-06,2023-02-28,C,4100000,1.25,1.35,341,3307,152297885,0,100,w,SPX,E,3970150.0,1.3,6.903319965872441,6,1.0327065727995164
2023-02-28,SPXW 230306C4105000,2023-03-06,2023-02-28,C,4105000,1.05,1.15,715,714,152365009,0,100,w,SPX,E,3970150.0,1.1,7.074548279708931,6,1.033965971059028
2023-02-28,SPXW 230306C4110000,2023-03-06,2023-02-28,C,4110000,0.9,1.0,628,336,152354934,0,100,w,SPX,E,3970150.0,0.95,7.25156824957797,6,1.0352253693185396
2023-02-28,SPXW 230306C4115000,2023-03-06,2023-02-28,C,4115000,0.75,0.85,282,284,152365010,0,100,w,SPX,E,3970150.0,0.8,7.414395536180826,6,1.0364847675780513
2023-02-28,SPXW 230306C4120000,2023-03-06,2023-02-28,C,4120000,0.6,0.7,258,451,152354935,0,100,w,SPX,E,3970150.0,0.6499999999999999,7.558490350395158,6,1.0377441658375628
2023-02-28,SPXW 230306C4125000,2023-03-06,2023-02-28,C,4125000,0.5,0.6,1361,3032,152297886,0,100,w,SPX,E,3970150.0,0.55,7.717631863647903,6,1.0390035640970745
2023-02-28,SPXW 230306C4130000,2023-03-06,2023-02-28,C,4130000,0.4,0.5,168,1100,152354936,0,100,w,SPX,E,3970150.0,0.45,7.8592958035525555,6,1.040262962356586
2023-02-28,SPXW 230306C4135000,2023-03-06,2023-02-28,C,4135000,0.35,0.45,1340,312,152365011,0,100,w,SPX,E,3970150.0,0.4,8.034792339304078,6,1.0415223606160977
2023-02-28,SPXW 230306C4140000,2023-03-06,2023-02-28,C,4140000,0.3,0.4,253,318,152365012,0,100,w,SPX,E,3970150.0,0.35,8.200955040788118,6,1.0427817588756092
2023-02-28,SPXW 230306C4145000,2023-03-06,2023-02-28,C,4145000,0.25,0.35,78,130,152365013,0,100,w,SPX,E,3970150.0,0.3,8.355588943352199,6,1.044041157135121
2023-02-28,SPXW 230306C4150000,2023-03-06,2023-02-28,C,4150000,0.2,0.3,528,1558,152297887,0,100,w,SPX,E,3970150.0,0.25,8.495380036408772,6,1.0453005553946324
2023-02-28,SPXW 230306C4155000,2023-03-06,2023-02-28,C,4155000,0.15,0.25,239,94,152365014,0,100,w,SPX,E,3970150.0,0.2,8.614945081960984,6,1.0465599536541441
2023-02-28,SPXW 230306C4160000,2023-03-06,2023-02-28,C,4160000,0.15,0.2,76,154,152365015,0,100,w,SPX,E,3970150.0,0.175,8.771882072752554,6,1.0478193519136556
2023-02-28,SPXW 230306C4165000,2023-03-06,2023-02-28,C,4165000,0.1,0.2,168,93,152401077,0,100,w,SPX,E,3970150.0,0.15000000000000002,8.917646283495092,6,1.0490787501731673
2023-02-28,SPXW 230306C4170000,2023-03-06,2023-02-28,C,4170000,0.1,0.15,3,257,152365016,0,100,w,SPX,E,3970150.0,0.125,9.04895524042659,6,1.0503381484326788
2023-02-28,SPXW 230306C4175000,2023-03-06,2023-02-28,C,4175000,0.05,0.15,21,1347,152354937,0,100,w,SPX,E,3970150.0,0.1,9.160468919644362,6,1.0515975466921905
2023-02-28,SPXW 230306C4180000,2023-03-06,2023-02-28,C,4180000,0.05,0.15,63,94,152365017,0,100,w,SPX,E,3970150.0,0.1,9.368318836774902,6,1.052856944951702
2023-02-28,SPXW 230306C4185000,2023-03-06,2023-02-27,C,4185000,0.05,0.15,0,105,152401078,0,100,w,SPX,E,3970150.0,0.1,9.575699503783135,6,1.0541163432112137
2023-02-28,SPXW 230306C4190000,2023-03-06,2023-02-28,C,4190000,0.05,0.15,21,119,152365018,0,100,w,SPX,E,3970150.0,0.1,9.78261768070366,6,1.0553757414707252
2023-02-28,SPXW 230306C4195000,2023-03-06,2023-02-28,C,4195000,0.05,0.1,12,163,152401079,0,100,w,SPX,E,3970150.0,0.07500000000000001,9.855700075510518,6,1.056635139730237
2023-02-28,SPXW 230306P3200000,2023-03-06,2023-02-28,P,3200000,0.05,0.1,3,1292,152297907,0,100,w,SPX,E,3970150.0,0.07500000000000001,36.681355111230054,6,0.8060148860874274
2023-02-28,SPXW 230306P3250000,2023-03-06,2023-02-28,P,3250000,0.05,0.15,81,2612,152297908,0,100,w,SPX,E,3970150.0,0.1,34.563099777901094,6,0.8186088686825435
2023-02-28,SPXW 230306P3300000,2023-03-06,2023-02-28,P,3300000,0.05,0.15,3667,965,152297909,0,100,w,SPX,E,3970150.0,0.1,32.02771263800204,6,0.8312028512776596
2023-02-28,SPXW 230306P3350000,2023-03-06,2023-02-27,P,3350000,0.1,0.15,0,6808,152297910,0,100,w,SPX,E,3970150.0,0.125,29.814902450350587,6,0.8437968338727756
2023-02-28,SPXW 230306P3400000,2023-03-06,2023-02-28,P,3400000,0.1,0.15,27,271,152297911,0,100,w,SPX,E,3970150.0,0.125,27.318324512603574,6,0.8563908164678916
2023-02-28,SPXW 230306P3450000,2023-03-06,2023-02-28,P,3450000,0.1,0.2,10,3126,152297912,0,100,w,SPX,E,3970150.0,0.15000000000000002,25.056213581086784,6,0.8689847990630077
2023-02-28,SPXW 230306P3500000,2023-03-06,2023-02-27,P,3500000,0.15,0.2,0,1623,152297913,0,100,w,SPX,E,3970150.0,0.175,22.757757227893414,6,0.8815787816581238
2023-02-28,SPXW 230306P3550000,2023-03-06,2023-02-28,P,3550000,0.15,0.2,237,4719,152297914,0,100,w,SPX,E,3970150.0,0.175,20.306192407555653,6,0.8941727642532398
2023-02-28,SPXW 230306P3600000,2023-03-06,2023-02-28,P,3600000,0.2,0.25,203,2575,152297915,0,100,w,SPX,E,3970150.0,0.225,18.09433228377213,6,0.9067667468483559
2023-02-28,SPXW 230306P3625000,2023-03-06,2023-02-27,P,3625000,0.2,0.25,0,231,152903565,0,100,w,SPX,E,3970150.0,0.225,16.87419251445639,6,0.9130637381459139
2023-02-28,SPXW 230306P3650000,2023-03-06,2023-02-28,P,3650000,0.2,0.3,68,1231,152297916,0,100,w,SPX,E,3970150.0,0.25,15.740368931246755,6,0.9193607294434719
2023-02-28,SPXW 230306P3675000,2023-03-06,2023-02-28,P,3675000,0.25,0.3,103,384,152822002,0,100,w,SPX,E,3970150.0,0.275,14.592974417229243,6,0.9256577207410299
2023-02-28,SPXW 230306P3700000,2023-03-06,2023-02-28,P,3700000,0.25,0.35,45,1153,152297917,0,100,w,SPX,E,3970150.0,0.3,13.433909857451518,6,0.9319547120385879
2023-02-28,SPXW 230306P3710000,2023-03-06,2023-02-28,P,3710000,0.25,0.35,36,566,152903566,0,100,w,SPX,E,3970150.0,0.3,12.945496199328657,6,0.9344735085576111
2023-02-28,SPXW 230306P3720000,2023-03-06,2023-02-28,P,3720000,0.3,0.4,1,215,152822003,0,100,w,SPX,E,3970150.0,0.35,12.55750840277082,6,0.9369923050766343
2023-02-28,SPXW 230306P3725000,2023-03-06,2023-02-28,P,3725000,0.3,0.4,993,3437,152354939,0,100,w,SPX,E,3970150.0,0.35,12.311929909218884,6,0.9382517033361459
2023-02-28,SPXW 230306P3730000,2023-03-06,2023-02-28,P,3730000,0.3,0.4,26,1555,152822004,0,100,w,SPX,E,3970150.0,0.35,12.06645314159401,6,0.9395111015956576
2023-02-28,SPXW 230306P3740000,2023-03-06,2023-02-28,P,3740000,0.35,0.45,92,565,152822005,0,100,w,SPX,E,3970150.0,0.4,11.657868652656681,6,0.9420298981146809
2023-02-28,SPXW 230306P3750000,2023-03-06,2023-02-28,P,3750000,0.4,0.45,438,1139,152297918,0,100,w,SPX,E,3970150.0,0.42500000000000004,11.20072100153207,6,0.9445486946337041
2023-02-28,SPXW 230306P3760000,2023-03-06,2023-02-28,P,3760000,0.45,0.55,123,481,152822006,0,100,w,SPX,E,3970150.0,0.5,10.801130255837977,6,0.9470674911527273
2023-02-28,SPXW 230306P3770000,2023-03-06,2023-02-28,P,3770000,0.5,0.6,208,716,152822007,0,100,w,SPX,E,3970150.0,0.55,10.35715922480495,6,0.9495862876717505
2023-02-28,SPXW 230306P3775000,2023-03-06,2023-02-28,P,3775000,0.55,0.65,377,296,152354940,0,100,w,SPX,E,3970150.0,0.6000000000000001,10.156120928726919,6,0.9508456859312621
2023-02-28,SPXW 230306P3780000,2023-03-06,2023-02-28,P,3780000,0.6,0.7,867,216,152354941,0,100,w,SPX,E,3970150.0,0.6499999999999999,9.94960878440848,6,0.9521050841907737
2023-02-28,SPXW 230306P3785000,2023-03-06,2023-02-28,P,3785000,0.65,0.75,149,207,152903567,0,100,w,SPX,E,3970150.0,0.7,9.738282538858785,6,0.9533644824502853
2023-02-28,SPXW 230306P3790000,2023-03-06,2023-02-28,P,3790000,0.7,0.8,66,355,152354942,0,100,w,SPX,E,3970150.0,0.75,9.522672188918193,6,0.9546238807097969
2023-02-28,SPXW 230306P3795000,2023-03-06,2023-02-28,P,3795000,0.75,0.85,125,312,152859261,0,100,w,SPX,E,3970150.0,0.8,9.303209763890514,6,0.9558832789693085
2023-02-28,SPXW 230306P3800000,2023-03-06,2023-02-28,P,3800000,0.8,0.9,341,1903,152297919,0,100,w,SPX,E,3970150.0,0.8500000000000001,9.08025173973137,6,0.9571426772288201
2023-02-28,SPXW 230306P3805000,2023-03-06,2023-02-28,P,3805000,0.9,1.0,304,162,152822008,0,100,w,SPX,E,3970150.0,0.95,8.882679297222802,6,0.9584020754883317
2023-02-28,SPXW 230306P3810000,2023-03-06,2023-02-28,P,3810000,1.0,1.1,193,512,152354943,0,100,w,SPX,E,3970150.0,1.05,8.677175493222734,6,0.9596614737478433
2023-02-28,SPXW 230306P3815000,2023-03-06,2023-02-28,P,3815000,1.1,1.2,246,195,152822009,0,100,w,SPX,E,3970150.0,1.15,8.464906303249672,6,0.9609208720073549
2023-02-28,SPXW 230306P3820000,2023-03-06,2023-02-28,P,3820000,1.25,1.35,4562,315,152354944,0,100,w,SPX,E,3970150.0,1.3,8.266914293371839,6,0.9621802702668665
2023-02-28,SPXW 230306P3825000,2023-03-06,2023-02-28,P,3825000,1.35,1.5,256,460,152297920,0,100,w,SPX,E,3970150.0,1.425,8.050815400254193,6,0.9634396685263781
2023-02-28,SPXW 230306P3830000,2023-03-06,2023-02-28,P,3830000,1.5,1.65,139,389,152354945,0,100,w,SPX,E,3970150.0,1.575,7.83672875123262,6,0.9646990667858897
2023-02-28,SPXW 230306P3835000,2023-03-06,2023-02-28,P,3835000,1.7,1.8,75,127,152822010,0,100,w,SPX,E,3970150.0,1.75,7.622926271492621,6,0.9659584650454013
2023-02-28,SPXW 230306P3840000,2023-03-06,2023-02-28,P,3840000,1.9,2.0,141,295,152354946,0,100,w,SPX,E,3970150.0,1.95,7.4080298164309,6,0.9672178633049129
2023-02-28,SPXW 230306P3845000,2023-03-06,2023-02-28,P,3845000,2.1,2.25,145,172,152822011,0,100,w,SPX,E,3970150.0,2.175,7.190981463787567,6,0.9684772615644245
2023-02-28,SPXW 230306P3850000,2023-03-06,2023-02-28,P,3850000,2.35,2.5,315,1643,152297921,0,100,w,SPX,E,3970150.0,2.425,6.970993437604276,6,0.9697366598239361
2023-02-28,SPXW 230306P3855000,2023-03-06,2023-02-28,P,3855000,2.65,2.8,167,92,152822012,0,100,w,SPX,E,3970150.0,2.7249999999999996,6.751826080536537,6,0.9709960580834477
2023-02-28,SPXW 230306P3860000,2023-03-06,2023-02-28,P,3860000,3.0,3.1,614,156,152297922,0,100,w,SPX,E,3970150.0,3.05,6.527720709252513,6,0.9722554563429593
2023-02-28,SPXW 230306P3865000,2023-03-06,2023-02-28,P,3865000,3.3,3.5,77,155,152354947,0,100,w,SPX,E,3970150.0,3.4,6.298588221907137,6,0.9735148546024709
2023-02-28,SPXW 230306P3870000,2023-03-06,2023-02-28,P,3870000,3.7,3.9,170,226,152297923,0,100,w,SPX,E,3970150.0,3.8,6.067341095142918,6,0.9747742528619825
2023-02-28,SPXW 230306P3875000,2023-03-06,2023-02-28,P,3875000,4.2,4.4,190,677,152297924,0,100,w,SPX,E,3970150.0,4.300000000000001,5.838052808643276,6,0.9760336511214941
2023-02-28,SPXW 230306P3880000,2023-03-06,2023-02-28,P,3880000,4.7,4.9,267,426,152297925,0,100,w,SPX,E,3970150.0,4.800000000000001,5.599029833271964,6,0.9772930493810058
2023-02-28,SPXW 230306P3885000,2023-03-06,2023-02-28,P,3885000,5.2,5.4,160,1100,152354948,0,100,w,SPX,E,3970150.0,5.300000000000001,5.351592636711694,6,0.9785524476405174
2023-02-28,SPXW 230306P3890000,2023-03-06,2023-02-28,P,3890000,5.8,6.0,173,195,152297926,0,100,w,SPX,E,3970150.0,5.9,5.103675002672708,6,0.979811845900029
2023-02-28,SPXW 230306P3895000,2023-03-06,2023-02-28,P,3895000,6.4,6.7,109,143,152354949,0,100,w,SPX,E,3970150.0,6.550000000000001,4.850456486529129,6,0.9810712441595406
2023-02-28,SPXW 230306P3900000,2023-03-06,2023-02-28,P,3900000,7.1,7.4,1225,2467,152297927,0,100,w,SPX,E,3970150.0,7.25,4.59168695730023,6,0.9823306424190522
2023-02-28,SPXW 230306P3905000,2023-03-06,2023-02-28,P,3905000,7.9,8.2,93,255,152354950,0,100,w,SPX,E,3970150.0,8.05,4.329469312703702,6,0.9835900406785638
2023-02-28,SPXW 230306P3910000,2023-03-06,2023-02-28,P,3910000,8.7,9.1,144,230,152297928,0,100,w,SPX,E,3970150.0,8.899999999999999,4.060705389820192,6,0.9848494389380754
2023-02-28,SPXW 230306P3915000,2023-03-06,2023-02-28,P,3915000,9.6,10.0,99,1017,152354951,0,100,w,SPX,E,3970150.0,9.8,3.7853049586935557,6,0.986108837197587
2023-02-28,SPXW 230306P3920000,2023-03-06,2023-02-28,P,3920000,10.6,11.1,281,785,152297929,0,100,w,SPX,E,3970150.0,10.85,3.50614009989536,6,0.9873682354570986
2023-02-28,SPXW 230306P3925000,2023-03-06,2023-02-28,P,3925000,11.7,12.1,514,1191,152297930,0,100,w,SPX,E,3970150.0,11.899999999999999,3.2178755606889036,6,0.9886276337166102
2023-02-28,SPXW 230306P3930000,2023-03-06,2023-02-28,P,3930000,12.9,13.3,155,203,152297931,0,100,w,SPX,E,3970150.0,13.100000000000001,2.924232878941181,6,0.9898870319761218
2023-02-28,SPXW 230306P3935000,2023-03-06,2023-02-28,P,3935000,14.2,14.6,107,119,152354952,0,100,w,SPX,E,3970150.0,14.399999999999999,2.622909681118514,6,0.9911464302356334
2023-02-28,SPXW 230306P3940000,2023-03-06,2023-02-28,P,3940000,15.4,16.2,165,414,152297932,0,100,w,SPX,E,3970150.0,15.8,2.3130094777721473,6,0.992405828495145
2023-02-28,SPXW 230306P3945000,2023-03-06,2023-02-28,P,3945000,16.7,17.6,129,191,152354953,0,100,w,SPX,E,3970150.0,17.15,1.9915030265441045,6,0.9936652267546566
2023-02-28,SPXW 230306P3950000,2023-03-06,2023-02-28,P,3950000,18.4,19.2,1762,5017,152297933,0,100,w,SPX,E,3970150.0,18.799999999999997,1.6616266206290968,6,0.9949246250141682
2023-02-28,SPXW 230306P3955000,2023-03-06,2023-02-28,P,3955000,20.1,21.3,69,346,152354954,0,100,w,SPX,E,3970150.0,20.700000000000003,1.3192190602686928,6,0.9961840232736798
2023-02-28,SPXW 230306P3960000,2023-03-06,2023-02-28,P,3960000,21.9,22.5,491,606,152297934,0,100,w,SPX,E,3970150.0,22.2,0.955611693354152,6,0.9974434215331914
2023-02-28,SPXW 230306P3965000,2023-03-06,2023-02-28,P,3965000,23.8,24.6,147,126,152354955,0,100,w,SPX,E,3970150.0,24.200000000000003,0.5687312177367847,6,0.998702819792703
2023-02-28,SPXW 230306P3970000,2023-03-06,2023-02-28,P,3970000,25.8,27.2,544,598,152297935,0,100,w,SPX,E,3970150.0,26.5,0.11942681985365355,6,0.9999622180522146
2023-02-28,SPXW 230307C3975000,2023-03-07,2023-02-28,C,3975000,39.1,40.2,486,1045,152443897,0,100,,SPX,E,3970150.0,39.650000000000006,0.428518443299878,7,1.0012216163117262
2023-02-28,SPXW 230307C3980000,2023-03-07,2023-02-28,C,3980000,36.4,37.5,95,54,152488944,0,100,,SPX,E,3970150.0,36.95,0.8198708925476379,7,1.002481014571238
2023-02-28,SPXW 230307C3985000,2023-03-07,2023-02-28,C,3985000,33.4,34.9,153,25,152583998,0,100,,SPX,E,3970150.0,34.15,1.1766826409161328,7,1.0037404128307494
2023-02-28,SPXW 230307C3990000,2023-03-07,2023-02-28,C,3990000,30.9,32.3,86,24,152488945,0,100,,SPX,E,3970150.0,31.599999999999998,1.513293023049854,7,1.0049998110902612
2023-02-28,SPXW 230307C3995000,2023-03-07,2023-02-28,C,3995000,28.5,29.9,84,67,152583999,0,100,,SPX,E,3970150.0,29.2,1.8346971560109802,7,1.0062592093497726
2023-02-28,SPXW 230307C4000000,2023-03-07,2023-02-28,C,4000000,26.5,27.6,2102,1555,152443898,0,100,,SPX,E,3970150.0,27.05,2.1447561980196683,7,1.0075186076092844
2023-02-28,SPXW 230307C4005000,2023-03-07,2023-02-28,C,4005000,24.4,25.4,22,61,152584000,0,100,,SPX,E,3970150.0,24.9,2.4431220062530237,7,1.0087780058687958
2023-02-28,SPXW 230307C4010000,2023-03-07,2023-02-28,C,4010000,22.3,23.3,303,32,152488946,0,100,,SPX,E,3970150.0,22.8,2.7310089505564736,7,1.0100374041283076
2023-02-28,SPXW 230307C4015000,2023-03-07,2023-02-28,C,4015000,20.6,21.3,229,225,152584001,0,100,,SPX,E,3970150.0,20.950000000000003,3.0118756892047998,7,1.011296802387819
2023-02-28,SPXW 230307C4020000,2023-03-07,2023-02-28,C,4020000,18.7,19.2,16,43,152443899,0,100,,SPX,E,3970150.0,18.95,3.2803054576771915,7,1.0125562006473308
2023-02-28,SPXW 230307C4025000,2023-03-07,2023-02-28,C,4025000,16.8,17.7,42,602,152443900,0,100,,SPX,E,3970150.0,17.25,3.543861079855332,7,1.0138155989068423
